"Make Id","Model Id","Submodel Id","Trim Id","Model Year","Make Name","Model Name","Submodel Name","Trim Name","Trim Description","Trim MSRP","Trim Invoice","Trim Created","Trim Modified"
10,5471,69423,13576,2018,Hyundai,Elantra,Sport,Sport,"Sport 4dr Sedan (1.6L 4cyl Turbo 7AM)",22900,21940,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69423,13575,2018,Hyundai,Elantra,Sport,Sport,"Sport 4dr Sedan (1.6L 4cyl Turbo 6M)",21800,20906,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69422,13571,2018,Hyundai,Elantra,SEL,"SEL SULEV","SEL SULEV 4dr Sedan (2.0L 4cyl 6A)",18850,18227,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69422,13570,2018,Hyundai,Elantra,SEL,SEL,"SEL 4dr Sedan (2.0L 4cyl 6A)",18850,18227,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69421,13569,2018,Hyundai,Elantra,SE,"SE SULEV","SE SULEV 4dr Sedan (2.0L 4cyl 6A)",17950,17377,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69421,13568,2018,Hyundai,Elantra,SE,SE,"SE 4dr Sedan (2.0L 4cyl 6A)",17950,17377,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69421,13567,2018,Hyundai,Elantra,SE,SE,"SE 4dr Sedan (2.0L 4cyl 6M)",16950,16432,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69419,13574,2018,Hyundai,Elantra,Eco,Eco,"Eco 4dr Sedan (1.4L 4cyl Turbo 7AM)",20550,19834,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5471,69420,13578,2018,Hyundai,Elantra,Limited,"Limited SULEV","Limited SULEV 4dr Sedan (2.0L 4cyl 6A)",22100,21078,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6964,69459,13579,2018,Hyundai,"Elantra GT",Base,Base,"4dr Hatchback (2.0L 4cyl 6M)",19350,18603,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6964,69459,13580,2018,Hyundai,"Elantra GT",Base,Base,"4dr Hatchback (2.0L 4cyl 6A)",20350,19543,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6964,69460,13581,2018,Hyundai,"Elantra GT",Sport,Sport,"Sport 4dr Hatchback (1.6L 4cyl Turbo 6M)",23250,22269,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6964,69460,13582,2018,Hyundai,"Elantra GT",Sport,Sport,"Sport 4dr Hatchback (1.6L 4cyl Turbo 7AM)",24350,23303,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7215,69458,13589,2018,Hyundai,Ioniq,"Plug-In Hybrid Limited",Limited,"Limited 4dr Hatchback (1.6L 4cyl gas/electric plug-in hybrid 6AM)",28300,27016,"6/29/23, 9:02 PM","3/2/24, 10:00 AM"
10,7215,69454,13585,2018,Hyundai,Ioniq,"Hybrid Blue",Blue,"Blue 4dr Hatchback (1.6L 4cyl gas/electric hybrid 6AM)",22200,21504,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7215,69453,13584,2018,Hyundai,Ioniq,"Electric Limited",Limited,"Limited 4dr Hatchback (electric 1DD)",36000,34254,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7215,69457,13588,2018,Hyundai,Ioniq,"Plug-In Hybrid",Base,"4dr Hatchback (1.6L 4cyl gas/electric plug-in hybrid 6AM)",24950,24117,"6/29/23, 9:02 PM","3/2/24, 10:00 AM"
10,7215,69456,13586,2018,Hyundai,Ioniq,"Hybrid SEL",SEL,"SEL 4dr Hatchback (1.6L 4cyl gas/electric hybrid 6AM)",24000,22974,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7215,69455,13587,2018,Hyundai,Ioniq,"Hybrid Limited",Limited,"Limited 4dr Hatchback (1.6L 4cyl gas/electric hybrid 6AM)",27550,26311,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7215,69452,13583,2018,Hyundai,Ioniq,Electric,Base,"4dr Hatchback (electric 1DD)",29500,28439,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69427,13594,2018,Hyundai,Kona,SEL,"SEL w/Contrast Roof","SEL w/Contrast Roof 4dr SUV (2.0L 4cyl 6A)",21300,20436,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69427,13595,2018,Hyundai,Kona,SEL,"SEL w/Contrast Roof","SEL w/Contrast Roof 4dr SUV AWD (2.0L 4cyl 6A)",22600,21658,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69428,13603,2018,Hyundai,Kona,Ultimate,Ultimate,"Ultimate 4dr SUV AWD (1.6L 4cyl Turbo 7AM)",28700,27392,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69428,13600,2018,Hyundai,Kona,Ultimate,"Ultimate w/Lime Accent","Ultimate w/Lime Accent 4dr SUV (1.6L 4cyl Turbo 7AM)",27400,26170,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69427,13593,2018,Hyundai,Kona,SEL,SEL,"SEL 4dr SUV AWD (2.0L 4cyl 6A)",22450,21517,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69427,13592,2018,Hyundai,Kona,SEL,SEL,"SEL 4dr SUV (2.0L 4cyl 6A)",21150,20295,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69425,13596,2018,Hyundai,Kona,Limited,Limited,"Limited 4dr SUV (1.6L 4cyl Turbo 7AM)",24700,23632,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69426,13591,2018,Hyundai,Kona,SE,SE,"SE 4dr SUV AWD (2.0L 4cyl 6A)",20800,20174,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69426,13590,2018,Hyundai,Kona,SE,SE,"SE 4dr SUV (2.0L 4cyl 6A)",19500,18939,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69425,13599,2018,Hyundai,Kona,Limited,"Limited w/Lime Accent","Limited w/Lime Accent 4dr SUV AWD (1.6L 4cyl Turbo 7AM)",26000,24854,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69425,13598,2018,Hyundai,Kona,Limited,"Limited w/Lime Accent","Limited w/Lime Accent 4dr SUV (1.6L 4cyl Turbo 7AM)",24700,23632,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69425,13597,2018,Hyundai,Kona,Limited,Limited,"Limited 4dr SUV AWD (1.6L 4cyl Turbo 7AM)",26000,24854,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69428,13602,2018,Hyundai,Kona,Ultimate,Ultimate,"Ultimate 4dr SUV (1.6L 4cyl Turbo 7AM)",27400,26170,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,7279,69428,13601,2018,Hyundai,Kona,Ultimate,"Ultimate w/Lime Accent","Ultimate w/Lime Accent 4dr SUV AWD (1.6L 4cyl Turbo 7AM)",28700,27392,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6083,69429,13608,2018,Hyundai,"Santa Fe","Limited Ultimate","Limited Ultimate","Limited Ultimate 4dr SUV (3.3L 6cyl 6A)",39550,37156,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6083,69429,13609,2018,Hyundai,"Santa Fe","Limited Ultimate","Limited Ultimate","Limited Ultimate 4dr SUV AWD (3.3L 6cyl 6A)",41300,38782,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6083,69430,13604,2018,Hyundai,"Santa Fe",SE,SE,"SE 4dr SUV (3.3L 6cyl 6A)",30850,29382,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6083,69430,13605,2018,Hyundai,"Santa Fe",SE,SE,"SE 4dr SUV AWD (3.3L 6cyl 6A)",32600,31025,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6083,69431,13606,2018,Hyundai,"Santa Fe","SE Ultimate","SE Ultimate","SE Ultimate 4dr SUV (3.3L 6cyl 6A)",38850,36894,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6083,69431,13607,2018,Hyundai,"Santa Fe","SE Ultimate","SE Ultimate","SE Ultimate 4dr SUV AWD (3.3L 6cyl 6A)",40600,38537,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6965,69463,13611,2018,Hyundai,"Santa Fe Sport",Base,Base,"4dr SUV AWD (2.4L 4cyl 6A)",26500,25324,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6965,69461,13612,2018,Hyundai,"Santa Fe Sport",2.0T,2.0T,"2.0T 4dr SUV (2.0L 4cyl Turbo 6A)",31350,29883,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6965,69461,13613,2018,Hyundai,"Santa Fe Sport",2.0T,2.0T,"2.0T 4dr SUV AWD (2.0L 4cyl Turbo 6A)",32900,31340,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6965,69462,13614,2018,Hyundai,"Santa Fe Sport","2.0T Ultimate","2.0T Ultimate","2.0T Ultimate 4dr SUV (2.0L 4cyl Turbo 6A)",35650,33925,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6965,69462,13615,2018,Hyundai,"Santa Fe Sport","2.0T Ultimate","2.0T Ultimate","2.0T Ultimate 4dr SUV AWD (2.0L 4cyl Turbo 6A)",37200,35382,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6965,69463,13610,2018,Hyundai,"Santa Fe Sport",Base,Base,"4dr SUV (2.4L 4cyl 6A)",24950,23867,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69439,13617,2018,Hyundai,Sonata,SE,SE,"SE 4dr Sedan (2.4L 4cyl 6A)",22050,21141,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69440,13622,2018,Hyundai,Sonata,SEL,"SEL+ SULEV","SEL+ SULEV 4dr Sedan (2.4L 4cyl 6A)",23700,22455,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69440,13619,2018,Hyundai,Sonata,SEL,SEL,"SEL 4dr Sedan (2.4L 4cyl 6A)",23700,22455,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
10,5223,69440,13620,2018,Hyundai,Sonata,SEL,"SEL SULEV","SEL SULEV 4dr Sedan (2.4L 4cyl 6A)",23700,22455,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
10,5223,69440,13621,2018,Hyundai,Sonata,SEL,SEL+,"SEL+ 4dr Sedan (2.4L 4cyl 6A)",23700,22455,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69433,13634,2018,Hyundai,Sonata,"Hybrid Limited",Limited,"Limited 4dr Sedan (2.0L 4cyl gas/electric hybrid 6A)",30500,28627,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69439,13616,2018,Hyundai,Sonata,SE,"SE SULEV","SE SULEV 4dr Sedan (2.4L 4cyl 6A)",22050,21141,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69438,13637,2018,Hyundai,Sonata,"Plug-In Hybrid Limited","Limited w/Blue Pearl Interior","Limited w/Blue Pearl Interior 4dr Sedan (2.0L 4cyl gas/electric plug-in hybrid 6A)",38850,36933,"6/29/23, 9:02 PM","3/2/24, 10:00 AM"
10,5223,69438,13636,2018,Hyundai,Sonata,"Plug-In Hybrid Limited",Limited,"Limited 4dr Sedan (2.0L 4cyl gas/electric plug-in hybrid 6A)",38850,36933,"6/29/23, 9:02 PM","3/2/24, 10:00 AM"
10,5223,69437,13635,2018,Hyundai,Sonata,"Plug-In Hybrid",Base,"4dr Sedan (2.0L 4cyl gas/electric plug-in hybrid 6A)",33250,31669,"6/29/23, 9:02 PM","3/2/24, 10:00 AM"
10,5223,69436,13631,2018,Hyundai,Sonata,"Limited 2.0T","Limited 2.0T","Limited 2.0T 4dr Sedan (2.0L 4cyl Turbo 8A)",32450,30593,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
10,5223,69436,13630,2018,Hyundai,Sonata,"Limited 2.0T","Limited 2.0T+","Limited 2.0T+ 4dr Sedan (2.0L 4cyl Turbo 8A)",31900,30081,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69435,13628,2018,Hyundai,Sonata,Limited,Limited,"Limited 4dr Sedan (2.4L 4cyl 6A)",27400,25896,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
10,5223,69441,13623,2018,Hyundai,Sonata,Sport,Sport+,"Sport+ 4dr Sedan (2.4L 4cyl 6A)",24800,23478,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69432,13618,2018,Hyundai,Sonata,Eco,Eco,"Eco 4dr Sedan (1.6L 4cyl Turbo 7AM)",22650,21705,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69441,13624,2018,Hyundai,Sonata,Sport,Sport,"Sport 4dr Sedan (2.4L 4cyl 6A)",25200,23850,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
10,5223,69442,13629,2018,Hyundai,Sonata,"Sport 2.0T","Sport 2.0T","Sport 2.0T 4dr Sedan (2.0L 4cyl Turbo 8A)",27600,26082,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69433,13633,2018,Hyundai,Sonata,"Hybrid Limited","Limited w/Emerald Blue Interior","Limited w/Emerald Blue Interior 4dr Sedan (2.0L 4cyl gas/electric hybrid 6A)",30500,28627,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69434,13632,2018,Hyundai,Sonata,"Hybrid SE",SE,"SE 4dr Sedan (2.0L 4cyl gas/electric hybrid 6A)",25500,24257,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69435,13625,2018,Hyundai,Sonata,Limited,"Limited SULEV","Limited SULEV 4dr Sedan (2.4L 4cyl 6A)",27400,25896,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
10,5223,69435,13626,2018,Hyundai,Sonata,Limited,"Limited SULEV","Limited SULEV 4dr Sedan (2.4L 4cyl 6A)",27400,25896,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,5223,69435,13627,2018,Hyundai,Sonata,Limited,Limited,"Limited 4dr Sedan (2.4L 4cyl 6A)",27400,25896,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69444,13638,2018,Hyundai,Tucson,SE,SE,"SE 4dr SUV (2.0L 4cyl 6A)",22550,21724,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69444,13639,2018,Hyundai,Tucson,SE,SE,"SE 4dr SUV AWD (2.0L 4cyl 6A)",23950,23047,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69443,13649,2018,Hyundai,Tucson,Limited,Limited,"Limited 4dr SUV AWD (1.6L 4cyl Turbo 7AM)",30825,29235,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69448,13645,2018,Hyundai,Tucson,"Value Edition",Value,"Value 4dr SUV AWD (1.6L 4cyl Turbo 7AM)",27950,26687,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69448,13644,2018,Hyundai,Tucson,"Value Edition",Value,"Value 4dr SUV (1.6L 4cyl Turbo 7AM)",26550,25371,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69447,13643,2018,Hyundai,Tucson,Sport,Sport,"Sport 4dr SUV AWD (2.4L 4cyl 6A)",26550,25371,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69447,13642,2018,Hyundai,Tucson,Sport,Sport,"Sport 4dr SUV (2.4L 4cyl 6A)",25150,24055,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69446,13647,2018,Hyundai,Tucson,"SEL Plus","SEL Plus","SEL Plus 4dr SUV AWD (2.0L 4cyl 6A)",28100,26969,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69446,13646,2018,Hyundai,Tucson,"SEL Plus","SEL Plus","SEL Plus 4dr SUV (2.0L 4cyl 6A)",26700,25646,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69445,13641,2018,Hyundai,Tucson,SEL,SEL,"SEL 4dr SUV AWD (2.0L 4cyl 6A)",25200,24228,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69445,13640,2018,Hyundai,Tucson,SEL,SEL,"SEL 4dr SUV (2.0L 4cyl 6A)",23800,22905,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
10,6406,69443,13648,2018,Hyundai,Tucson,Limited,Limited,"Limited 4dr SUV (1.6L 4cyl Turbo 7AM)",29425,27926,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69465,13658,2018,INFINITI,Q50,"Hybrid Luxe","Hybrid LUXE","Hybrid LUXE 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A)",50600,47058,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69465,13659,2018,INFINITI,Q50,"Hybrid Luxe","Hybrid LUXE","Hybrid LUXE 4dr Sedan AWD (3.5L 6cyl gas/electric hybrid 7A)",52600,48918,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69466,13652,2018,INFINITI,Q50,Luxe,"2.0t LUXE","2.0t LUXE 4dr Sedan (2.0L 4cyl Turbo 7A)",37550,34921,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69466,13653,2018,INFINITI,Q50,Luxe,"2.0t LUXE","2.0t LUXE 4dr Sedan AWD (2.0L 4cyl Turbo 7A)",39550,36781,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69466,13654,2018,INFINITI,Q50,Luxe,"3.0t LUXE","3.0t LUXE 4dr Sedan (3.0L 6cyl Turbo 7A)",39150,36410,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69466,13655,2018,INFINITI,Q50,Luxe,"3.0t LUXE","3.0t LUXE 4dr Sedan AWD (3.0L 6cyl Turbo 7A)",41150,38270,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69467,13650,2018,INFINITI,Q50,Pure,"2.0t PURE","2.0t PURE 4dr Sedan (2.0L 4cyl Turbo 7A)",35200,32736,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69467,13651,2018,INFINITI,Q50,Pure,"2.0t PURE","2.0t PURE 4dr Sedan AWD (2.0L 4cyl Turbo 7A)",37200,34596,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69468,13660,2018,INFINITI,Q50,"Red Sport 400","RED SPORT 400","RED SPORT 400 4dr Sedan (3.0L 6cyl Turbo 7A)",51000,47430,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69468,13661,2018,INFINITI,Q50,"Red Sport 400","RED SPORT 400","RED SPORT 400 4dr Sedan AWD (3.0L 6cyl Turbo 7A)",53000,49290,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69469,13656,2018,INFINITI,Q50,Sport,"3.0t SPORT","3.0t SPORT 4dr Sedan (3.0L 6cyl Turbo 7A)",40650,37805,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7028,69469,13657,2018,INFINITI,Q50,Sport,"3.0t SPORT","3.0t SPORT 4dr Sedan AWD (3.0L 6cyl Turbo 7A)",42650,39665,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69473,13671,2018,INFINITI,Q60,"Red Sport 400","RED SPORT 400","RED SPORT 400 2dr Coupe AWD (3.0L 6cyl Turbo 7A)",54000,50220,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69474,13668,2018,INFINITI,Q60,Sport,"3.0t SPORT","3.0t SPORT 2dr Coupe (3.0L 6cyl Turbo 7A)",48300,44919,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69474,13669,2018,INFINITI,Q60,Sport,"3.0t SPORT","3.0t SPORT 2dr Coupe AWD (3.0L 6cyl Turbo 7A)",50300,46779,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69471,13664,2018,INFINITI,Q60,Luxe,"2.0t LUXE","2.0t LUXE 2dr Coupe (2.0L 4cyl Turbo 7A)",42300,39339,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69472,13663,2018,INFINITI,Q60,Pure,"2.0t PURE","2.0t PURE 2dr Coupe AWD (2.0L 4cyl Turbo 7A)",41950,39014,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69472,13662,2018,INFINITI,Q60,Pure,"2.0t PURE","2.0t PURE 2dr Coupe (2.0L 4cyl Turbo 7A)",39950,37154,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69471,13667,2018,INFINITI,Q60,Luxe,"3.0t LUXE","3.0t LUXE 2dr Coupe AWD (3.0L 6cyl Turbo 7A)",46500,43245,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69471,13666,2018,INFINITI,Q60,Luxe,"3.0t LUXE","3.0t LUXE 2dr Coupe (3.0L 6cyl Turbo 7A)",44500,41385,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69471,13665,2018,INFINITI,Q60,Luxe,"2.0t LUXE","2.0t LUXE 2dr Coupe AWD (2.0L 4cyl Turbo 7A)",44300,41199,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7031,69473,13670,2018,INFINITI,Q60,"Red Sport 400","RED SPORT 400","RED SPORT 400 2dr Coupe (3.0L 6cyl Turbo 7A)",52000,48360,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7032,69477,13680,2018,INFINITI,Q70,Hybrid,"Hybrid LUXE","Hybrid LUXE 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A)",56400,52452,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7032,69476,13677,2018,INFINITI,Q70,"5.6 Luxe","5.6 LUXE","5.6 LUXE 4dr Sedan AWD (5.6L 8cyl 7A)",65900,61287,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7032,69476,13676,2018,INFINITI,Q70,"5.6 Luxe","5.6 LUXE","5.6 LUXE 4dr Sedan (5.6L 8cyl 7A)",63350,58916,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7032,69475,13673,2018,INFINITI,Q70,"3.7 Luxe","3.7 LUXE","3.7 LUXE 4dr Sedan AWD (3.7L 6cyl 7A)",52450,48778,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7032,69475,13672,2018,INFINITI,Q70,"3.7 Luxe","3.7 LUXE","3.7 LUXE 4dr Sedan (3.7L 6cyl 7A)",50300,46779,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7084,69478,13675,2018,INFINITI,Q70L,"3.7 Luxe","L 3.7 LUXE","L 3.7 LUXE 4dr Sedan AWD (3.7L 6cyl 7A)",53950,50173,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7084,69478,13674,2018,INFINITI,Q70L,"3.7 Luxe","L 3.7 LUXE","L 3.7 LUXE 4dr Sedan (3.7L 6cyl 7A)",51800,48174,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7084,69479,13679,2018,INFINITI,Q70L,"5.6 Luxe","L 5.6 LUXE","L 5.6 LUXE 4dr Sedan AWD (5.6L 8cyl 7A)",67600,62868,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7084,69479,13678,2018,INFINITI,Q70L,"5.6 Luxe","L 5.6 LUXE","L 5.6 LUXE 4dr Sedan (5.6L 8cyl 7A)",65050,60497,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69481,13683,2018,INFINITI,QX30,Luxury,Luxury,"Luxury 4dr SUV (2.0L 4cyl Turbo 7AM)",32600,30318,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
11,7216,69483,13692,2018,INFINITI,QX30,Sport,SPORT,"SPORT 4dr SUV (2.0L 4cyl Turbo 7AM)",40100,37293,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69483,13691,2018,INFINITI,QX30,Sport,Sport,"Sport 4dr SUV (2.0L 4cyl Turbo 7AM)",38500,35805,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
11,7216,69482,13690,2018,INFINITI,QX30,Premium,ESSENTIAL,"ESSENTIAL 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",41400,38502,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69482,13689,2018,INFINITI,QX30,Premium,ESSENTIAL,"ESSENTIAL 4dr SUV (2.0L 4cyl Turbo 7AM)",36900,34317,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69482,13688,2018,INFINITI,QX30,Premium,Premium,"Premium 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",37700,35061,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
11,7216,69482,13687,2018,INFINITI,QX30,Premium,Premium,"Premium 4dr SUV (2.0L 4cyl Turbo 7AM)",35300,32829,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
11,7216,69481,13686,2018,INFINITI,QX30,Luxury,LUXE,"LUXE 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",35000,32550,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69481,13685,2018,INFINITI,QX30,Luxury,LUXE,"LUXE 4dr SUV (2.0L 4cyl Turbo 7AM)",33000,30690,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69481,13684,2018,INFINITI,QX30,Luxury,Luxury,"Luxury 4dr SUV AWD (2.0L 4cyl Turbo 7AM)",34400,31992,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
11,7216,69480,13682,2018,INFINITI,QX30,Base,PURE,"PURE 4dr SUV (2.0L 4cyl Turbo 7AM)",30150,28040,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7216,69480,13681,2018,INFINITI,QX30,Base,Base,"4dr SUV (2.0L 4cyl Turbo 7AM)",29950,27854,"6/29/23, 9:02 PM","3/14/25, 4:34 PM"
11,7030,69470,13694,2018,INFINITI,QX60,Base,Base,"4dr SUV AWD (3.5L 6cyl CVT)",45100,41943,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7030,69470,13693,2018,INFINITI,QX60,Base,Base,"4dr SUV (3.5L 6cyl CVT)",43300,40269,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7027,69464,13696,2018,INFINITI,QX80,Base,Base,"4dr SUV 4WD (5.6L 8cyl 7A)",67850,63101,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
11,7027,69464,13695,2018,INFINITI,QX80,Base,Base,"4dr SUV (5.6L 8cyl 7A)",64750,60218,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
12,7282,69510,13697,2018,Jaguar,E-Pace,Base,P250,"P250 4dr SUV AWD (2.0L 4cyl Turbo 9A)",38600,36284,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
12,7282,69511,13703,2018,Jaguar,E-Pace,"First Edition","P250 First Edition","P250 First Edition 4dr SUV AWD (2.0L 4cyl Turbo 9A)",53550,50337,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
12,7282,69512,13702,2018,Jaguar,E-Pace,"R-Dynamic HSE","P300 R-Dynamic HSE","P300 R-Dynamic HSE 4dr SUV AWD (2.0L 4cyl Turbo 9A)",53100,49914,"6/29/23, 9:02 PM","6/29/23, 9:02 PM"
