"Make Id","Model Id","Submodel Id","Model Year","Make Name","Model Name","Submodel Name","Submodel Created","Submodel Modified"
16,6509,71487,2019,Mazda,"MX-5 Miata","GRAND TOURING","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
16,6509,71486,2019,Mazda,"MX-5 Miata",Club,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
16,6509,71490,2019,Mazda,"MX-5 Miata",Sport,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7253,72005,2019,McLaren,570GT,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7173,72001,2019,McLaren,570S,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7173,72002,2019,McLaren,570S,Spider,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7375,72004,2019,McLaren,600LT,Spider,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7375,72003,2019,McLaren,600LT,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7311,71999,2019,McLaren,720S,Spider,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7311,71998,2019,McLaren,720S,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
36,7374,72000,2019,McLaren,GT,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7364,71538,2019,Mercedes-Benz,A220,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7364,71537,2019,Mercedes-Benz,A220,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7229,71539,2019,Mercedes-Benz,"AMG GT",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7358,71511,2019,Mercedes-Benz,"AMG GT 53",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7356,71503,2019,Mercedes-Benz,"AMG GT 63",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7359,71527,2019,Mercedes-Benz,"AMG GT 63 S",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7298,71540,2019,Mercedes-Benz,"AMG GT C",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7302,71548,2019,Mercedes-Benz,"AMG GT R",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7152,71560,2019,Mercedes-Benz,"AMG GT S",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6692,71505,2019,Mercedes-Benz,C300,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6692,71504,2019,Mercedes-Benz,C300,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,5861,71506,2019,Mercedes-Benz,"C43 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6693,71541,2019,Mercedes-Benz,"C63 AMG",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7097,71528,2019,Mercedes-Benz,"C63 AMG S",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7038,71512,2019,Mercedes-Benz,CLA250,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7038,71513,2019,Mercedes-Benz,CLA250,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7040,71529,2019,Mercedes-Benz,"CLA45 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7360,71530,2019,Mercedes-Benz,CLS450,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7360,71531,2019,Mercedes-Benz,CLS450,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7365,71542,2019,Mercedes-Benz,"CLS53 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,5678,71561,2019,Mercedes-Benz,E300,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,5678,71562,2019,Mercedes-Benz,E300,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7357,71507,2019,Mercedes-Benz,E450,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7357,71508,2019,Mercedes-Benz,E450,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7361,71532,2019,Mercedes-Benz,"E53 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7039,71514,2019,Mercedes-Benz,"E63 AMG S",4Matic+,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6754,71509,2019,Mercedes-Benz,G550,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6977,71510,2019,Mercedes-Benz,"G63 AMG",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7096,71515,2019,Mercedes-Benz,GLA250,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7096,71516,2019,Mercedes-Benz,GLA250,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7098,71533,2019,Mercedes-Benz,"GLA45 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7148,71518,2019,Mercedes-Benz,GLC300,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7148,71517,2019,Mercedes-Benz,GLC300,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7303,71549,2019,Mercedes-Benz,GLC350e,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7226,71519,2019,Mercedes-Benz,"GLC43 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7299,71543,2019,Mercedes-Benz,GLC63,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7300,71544,2019,Mercedes-Benz,"GLC63 S",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7153,71563,2019,Mercedes-Benz,GLE400,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7233,71564,2019,Mercedes-Benz,"GLE43 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7154,71565,2019,Mercedes-Benz,"GLE63 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7150,71520,2019,Mercedes-Benz,"GLE63 AMG S",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7227,71521,2019,Mercedes-Benz,GLS450,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7234,71566,2019,Mercedes-Benz,GLS550,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7228,71522,2019,Mercedes-Benz,"GLS63 AMG",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7304,71550,2019,Mercedes-Benz,"Maybach S560",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7305,71551,2019,Mercedes-Benz,"Maybach S650",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7151,71534,2019,Mercedes-Benz,Metris,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7306,71552,2019,Mercedes-Benz,S450,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7306,71553,2019,Mercedes-Benz,S450,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7301,71546,2019,Mercedes-Benz,S560,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7301,71545,2019,Mercedes-Benz,S560,4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7366,71554,2019,Mercedes-Benz,S560e,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6694,71547,2019,Mercedes-Benz,"S63 AMG",4Matic,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6512,71555,2019,Mercedes-Benz,"S65 AMG",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7230,71556,2019,Mercedes-Benz,SL450,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6601,71557,2019,Mercedes-Benz,SL550,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6755,71523,2019,Mercedes-Benz,"SL63 AMG",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7231,71558,2019,Mercedes-Benz,SLC300,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7232,71559,2019,Mercedes-Benz,"SLC43 AMG",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7362,71535,2019,Mercedes-Benz,"Sprinter 1500",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6811,71524,2019,Mercedes-Benz,"Sprinter 2500",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,6812,71525,2019,Mercedes-Benz,"Sprinter 3500",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7297,71526,2019,Mercedes-Benz,"Sprinter 3500XD",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
37,7363,71536,2019,Mercedes-Benz,"Sprinter 4500",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6178,71569,2019,MINI,Cooper,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6178,71567,2019,MINI,Cooper,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6178,71568,2019,MINI,Cooper,"John Cooper Works","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,7163,71570,2019,MINI,"Cooper Clubman",ALL4,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,7163,71571,2019,MINI,"Cooper Clubman",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,7163,71574,2019,MINI,"Cooper Clubman","S ALL4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,7163,71573,2019,MINI,"Cooper Clubman",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,7163,71572,2019,MINI,"Cooper Clubman","John Cooper Works ALL4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6858,71575,2019,MINI,"Cooper Countryman",ALL4,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6858,71579,2019,MINI,"Cooper Countryman","S ALL4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6858,71580,2019,MINI,"Cooper Countryman","S E ALL4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6858,71578,2019,MINI,"Cooper Countryman",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6858,71577,2019,MINI,"Cooper Countryman","John Cooper Works ALL4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
17,6858,71576,2019,MINI,"Cooper Countryman",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7256,70413,2019,Mitsubishi,"Eclipse Cross",SP,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7256,70412,2019,Mitsubishi,"Eclipse Cross",SEL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7256,70411,2019,Mitsubishi,"Eclipse Cross",SE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7256,70410,2019,Mitsubishi,"Eclipse Cross",LE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7256,70409,2019,Mitsubishi,"Eclipse Cross",ES,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,4858,70414,2019,Mitsubishi,Mirage,ES,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,4858,70415,2019,Mitsubishi,Mirage,GT,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,4858,70416,2019,Mitsubishi,Mirage,LE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,4858,70417,2019,Mitsubishi,Mirage,RF,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,4858,70418,2019,Mitsubishi,Mirage,SE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7180,70419,2019,Mitsubishi,"Mirage G4",ES,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7180,70420,2019,Mitsubishi,"Mirage G4",RF,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7180,70421,2019,Mitsubishi,"Mirage G4",SE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6223,70422,2019,Mitsubishi,Outlander,ES,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6223,70423,2019,Mitsubishi,Outlander,GT,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6223,70426,2019,Mitsubishi,Outlander,SEL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6223,70425,2019,Mitsubishi,Outlander,SE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6223,70424,2019,Mitsubishi,Outlander,LE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7257,70428,2019,Mitsubishi,"Outlander PHEV",SEL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,7257,70427,2019,Mitsubishi,"Outlander PHEV",GT,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6832,70431,2019,Mitsubishi,"Outlander Sport",LE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6832,70433,2019,Mitsubishi,"Outlander Sport",SP,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6832,70432,2019,Mitsubishi,"Outlander Sport",SE,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6832,70430,2019,Mitsubishi,"Outlander Sport",GT,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
18,6832,70429,2019,Mitsubishi,"Outlander Sport",ES,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6758,71667,2019,Nissan,370Z,Touring,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6758,71663,2019,Nissan,370Z,"Heritage Edition","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6758,71664,2019,Nissan,370Z,Nismo,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6758,71665,2019,Nissan,370Z,"SPORT TOURING","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6758,71666,2019,Nissan,370Z,Sport,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6758,71662,2019,Nissan,370Z,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5555,71583,2019,Nissan,Altima,"Edition ONE","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5555,71584,2019,Nissan,Altima,Platinum,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5555,71588,2019,Nissan,Altima,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5555,71587,2019,Nissan,Altima,SR,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5555,71586,2019,Nissan,Altima,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5555,71585,2019,Nissan,Altima,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6437,71614,2019,Nissan,Armada,Platinum,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6437,71617,2019,Nissan,Armada,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6437,71616,2019,Nissan,Armada,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6437,71615,2019,Nissan,Armada,"Platinum Reserve","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5868,71593,2019,Nissan,Frontier,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5868,71592,2019,Nissan,Frontier,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5868,71591,2019,Nissan,Frontier,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5868,71590,2019,Nissan,Frontier,PRO-4X,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5868,71589,2019,Nissan,Frontier,"Desert Runner","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6757,71618,2019,Nissan,GT-R,Nismo,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6757,71619,2019,Nissan,GT-R,Premium,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6757,71620,2019,Nissan,GT-R,Pure,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6757,71621,2019,Nissan,GT-R,"Track Edition","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7307,71596,2019,Nissan,Kicks,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7307,71595,2019,Nissan,Kicks,SR,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7307,71594,2019,Nissan,Kicks,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6859,71601,2019,Nissan,Leaf,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6859,71600,2019,Nissan,Leaf,"SL Plus","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6859,71602,2019,Nissan,Leaf,"SV Plus","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6859,71597,2019,Nissan,Leaf,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6859,71598,2019,Nissan,Leaf,"S Plus","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6859,71599,2019,Nissan,Leaf,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4674,71647,2019,Nissan,Maxima,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4674,71646,2019,Nissan,Maxima,SR,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4674,71645,2019,Nissan,Maxima,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4674,71644,2019,Nissan,Maxima,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4674,71643,2019,Nissan,Maxima,Platinum,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6279,71625,2019,Nissan,Murano,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6279,71624,2019,Nissan,Murano,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6279,71623,2019,Nissan,Murano,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6279,71622,2019,Nissan,Murano,Platinum,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6911,71651,2019,Nissan,NV1500,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6911,71652,2019,Nissan,NV1500,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6982,71655,2019,Nissan,NV200,Taxi,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6982,71654,2019,Nissan,NV200,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6982,71653,2019,Nissan,NV200,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6912,71656,2019,Nissan,NV2500,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6912,71657,2019,Nissan,NV2500,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6912,71658,2019,Nissan,NV2500,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6913,71659,2019,Nissan,NV3500,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6913,71661,2019,Nissan,NV3500,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6913,71660,2019,Nissan,NV3500,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5053,71627,2019,Nissan,Pathfinder,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5053,71629,2019,Nissan,Pathfinder,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5053,71626,2019,Nissan,Pathfinder,Platinum,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,5053,71628,2019,Nissan,Pathfinder,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6700,71603,2019,Nissan,Rogue,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6700,71607,2019,Nissan,Rogue,"SV Hybrid","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6700,71604,2019,Nissan,Rogue,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6700,71605,2019,Nissan,Rogue,"SL Hybrid","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6700,71606,2019,Nissan,Rogue,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7239,71648,2019,Nissan,"Rogue Sport",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7239,71649,2019,Nissan,"Rogue Sport",SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7239,71650,2019,Nissan,"Rogue Sport",SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4726,71609,2019,Nissan,Sentra,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4726,71608,2019,Nissan,Sentra,Nismo,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4726,71612,2019,Nissan,Sentra,"SR Turbo","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4726,71613,2019,Nissan,Sentra,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4726,71611,2019,Nissan,Sentra,SR,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,4726,71610,2019,Nissan,Sentra,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6351,71631,2019,Nissan,Titan,"Platinum Reserve","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6351,71632,2019,Nissan,Titan,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6351,71630,2019,Nissan,Titan,PRO-4X,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6351,71634,2019,Nissan,Titan,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6351,71633,2019,Nissan,Titan,SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7164,71637,2019,Nissan,"Titan XD",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7164,71635,2019,Nissan,"Titan XD",PRO-4X,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7164,71639,2019,Nissan,"Titan XD",SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7164,71638,2019,Nissan,"Titan XD",SL,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7164,71636,2019,Nissan,"Titan XD","Platinum Reserve","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6615,71640,2019,Nissan,Versa,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6615,71641,2019,Nissan,Versa,"S Plus","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,6615,71642,2019,Nissan,Versa,SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7044,71668,2019,Nissan,"Versa Note",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7044,71669,2019,Nissan,"Versa Note",SR,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
19,7044,71670,2019,Nissan,"Versa Note",SV,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7241,71702,2019,Porsche,"718 Boxster",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7241,71703,2019,Porsche,"718 Boxster",GTS,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7241,71704,2019,Porsche,"718 Boxster",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7242,71707,2019,Porsche,"718 Cayman",S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7242,71706,2019,Porsche,"718 Cayman",GTS,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7242,71705,2019,Porsche,"718 Cayman",Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71697,2019,Porsche,911,"Turbo S","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71686,2019,Porsche,911,"Carrera GTS","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71687,2019,Porsche,911,"Carrera S","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71688,2019,Porsche,911,"Carrera T","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71696,2019,Porsche,911,Turbo,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71685,2019,Porsche,911,"Carrera 4S","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71689,2019,Porsche,911,"GT2 RS","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71695,2019,Porsche,911,"Targa 4S","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71690,2019,Porsche,911,GT3,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71691,2019,Porsche,911,"GT3 RS","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71692,2019,Porsche,911,Speedster,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71693,2019,Porsche,911,"Targa 4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71684,2019,Porsche,911,"Carrera 4 GTS","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71694,2019,Porsche,911,"Targa 4 GTS","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71682,2019,Porsche,911,Carrera,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,3587,71683,2019,Porsche,911,"Carrera 4","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6281,71700,2019,Porsche,Cayenne,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6281,71701,2019,Porsche,Cayenne,Turbo,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6281,71699,2019,Porsche,Cayenne,E-Hybrid,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6281,71698,2019,Porsche,Cayenne,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7105,71709,2019,Porsche,Macan,S,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,7105,71708,2019,Porsche,Macan,Base,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71717,2019,Porsche,Panamera,"4S Executive","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71713,2019,Porsche,Panamera,"4 E-Hybrid Sport Turismo","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71726,2019,Porsche,Panamera,"Turbo S E-Hybrid Sport Turismo","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71725,2019,Porsche,Panamera,"Turbo S E-Hybrid Executive","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71724,2019,Porsche,Panamera,"Turbo S E-Hybrid","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71723,2019,Porsche,Panamera,"Turbo Executive","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71722,2019,Porsche,Panamera,Turbo,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71710,2019,Porsche,Panamera,4,"12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71727,2019,Porsche,Panamera,"Turbo Sport Turismo","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71711,2019,Porsche,Panamera,"4 E-Hybrid","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
38,6818,71712,2019,Porsche,Panamera,"4 E-Hybrid Executive","12/27/24, 2:53 PM","12/27/24, 2:53 PM"
