"Make Id","Model Id","Submodel Id","Trim Id","Mileage Id","Model Year","Make Name","Model Name","Submodel Name","Trim Name","Trim Description","Mileage Fuel Tank Capacity","Mileage Combined Mpg","Mileage Epa City Mpg","Mileage Epa Highway Mpg","Mileage Range City","Mileage Range Highway","Mileage Epa Combined Mpg Electric","Mileage Epa City Mpg Electric","Mileage Epa Highway Mpg Electric","Mileage Range Electric","Mileage Epa Kwh 100 Mi Electric","Mileage Epa Time To Charge Hr 240v Electric","Mileage Battery Capacity Electric","Mileage Created","Mileage Modified"
6,6053,68861,12757,12757,2018,Chevrolet,"Silverado 2500 HD","High Country","High Country","High Country 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68861,12758,12758,2018,Chevrolet,"Silverado 2500 HD","High Country","High Country","High Country 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12738,12738,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Double Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12729,12729,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 2dr Regular Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12730,12730,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 2dr Regular Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12735,12735,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Double Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12736,12736,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Double Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12750,12750,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12749,12749,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12748,12748,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12747,12747,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68862,12737,12737,2018,Chevrolet,"Silverado 2500 HD",LT,LT,"LT 4dr Double Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12753,12753,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12754,12754,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12741,12741,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Double Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12740,12740,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Double Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12739,12739,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Double Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12752,12752,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12751,12751,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68863,12742,12742,2018,Chevrolet,"Silverado 2500 HD",LTZ,LTZ,"LTZ 4dr Double Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12743,12743,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12746,12746,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12727,12727,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 2dr Regular Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12728,12728,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 2dr Regular Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12731,12731,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Double Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12732,12732,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Double Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12745,12745,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12744,12744,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12734,12734,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Double Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6053,68864,12733,12733,2018,Chevrolet,"Silverado 2500 HD",WT,"Work Truck","Work Truck 4dr Double Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68865,12800,12800,2018,Chevrolet,"Silverado 3500 HD","High Country","High Country","High Country 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68865,12802,12802,2018,Chevrolet,"Silverado 3500 HD","High Country","High Country","High Country 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68865,12797,12797,2018,Chevrolet,"Silverado 3500 HD","High Country","High Country","High Country 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68865,12798,12798,2018,Chevrolet,"Silverado 3500 HD","High Country","High Country","High Country 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68865,12799,12799,2018,Chevrolet,"Silverado 3500 HD","High Country","High Country","High Country 4dr Crew Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68865,12801,12801,2018,Chevrolet,"Silverado 3500 HD","High Country","High Country","High Country 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12764,12764,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 2dr Regular Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12765,12765,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 2dr Regular Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12763,12763,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 2dr Regular Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12766,12766,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 2dr Regular Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12790,12790,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12789,12789,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12788,12788,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12787,12787,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Crew Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12786,12786,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12785,12785,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12774,12774,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Double Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12773,12773,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Double Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12772,12772,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Double Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68866,12771,12771,2018,Chevrolet,"Silverado 3500 HD",LT,LT,"LT 4dr Double Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12796,12796,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12775,12775,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Double Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12776,12776,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Double Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12777,12777,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Double Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12778,12778,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Double Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12791,12791,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12792,12792,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12793,12793,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12794,12794,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68867,12795,12795,2018,Chevrolet,"Silverado 3500 HD",LTZ,LTZ,"LTZ 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12768,12768,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Double Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12759,12759,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 2dr Regular Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12784,12784,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12783,12783,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12782,12782,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab 4WD SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12781,12781,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12780,12780,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12779,12779,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Crew Cab SB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12770,12770,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Double Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12769,12769,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Double Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12767,12767,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 4dr Double Cab LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12762,12762,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 2dr Regular Cab 4WD LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12761,12761,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 2dr Regular Cab 4WD LB (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6546,68868,12760,12760,2018,Chevrolet,"Silverado 3500 HD",WT,"Work Truck","Work Truck 2dr Regular Cab LB DRW (6.0L 8cyl 6A)",36.0,,,,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6880,68906,12803,12803,2018,Chevrolet,Sonic,LS,LS,"LS 4dr Sedan (1.8L 4cyl 5M)",12.2,29,26,35,317,427,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68906,12804,12804,2018,Chevrolet,Sonic,LS,LS,"LS 4dr Sedan (1.8L 4cyl 6A)",12.2,28,25,34,305,415,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68907,12811,12811,2018,Chevrolet,Sonic,LT,LT,"LT 4dr Hatchback (1.8L 4cyl 6A)",12.2,28,25,34,305,415,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68907,12805,12805,2018,Chevrolet,Sonic,LT,LT,"LT 4dr Sedan (1.4L Turbo 4cyl 6M)",12.2,32,28,37,342,451,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68907,12806,12806,2018,Chevrolet,Sonic,LT,LT,"LT 4dr Sedan (1.8L 4cyl 6A)",12.2,28,25,34,305,415,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68907,12810,12810,2018,Chevrolet,Sonic,LT,LT,"LT 4dr Hatchback (1.8L 4cyl 5M)",12.2,29,26,35,317,427,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68907,12809,12809,2018,Chevrolet,Sonic,LT,"LT Fleet","LT Fleet 4dr Hatchback (1.8L 4cyl 6A)",12.2,28,25,34,305,415,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68908,12807,12807,2018,Chevrolet,Sonic,Premier,Premier,"Premier 4dr Sedan (1.4L 4cyl Turbo 6M)",12.2,32,28,37,342,451,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68908,12813,12813,2018,Chevrolet,Sonic,Premier,Premier,"Premier 4dr Hatchback (1.4L 4cyl Turbo 6A)",12.2,30,27,35,329,427,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68908,12812,12812,2018,Chevrolet,Sonic,Premier,Premier,"Premier 4dr Hatchback (1.4L 4cyl Turbo 6M)",12.2,32,28,37,342,451,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6880,68908,12808,12808,2018,Chevrolet,Sonic,Premier,Premier,"Premier 4dr Sedan (1.4L 4cyl Turbo 6A)",12.2,30,27,35,329,427,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68902,12817,12817,2018,Chevrolet,Spark,LT,1LT,"1LT 4dr Hatchback (1.4L 4cyl CVT)",9.0,33,30,38,270,342,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68902,12816,12816,2018,Chevrolet,Spark,LT,1LT,"1LT 4dr Hatchback (1.4L 4cyl 5M)",9.0,33,29,39,261,351,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68902,12821,12821,2018,Chevrolet,Spark,LT,2LT,"2LT 4dr Hatchback (1.4L 4cyl CVT)",9.0,33,30,38,270,342,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68902,12820,12820,2018,Chevrolet,Spark,LT,2LT,"2LT 4dr Hatchback (1.4L 4cyl 5M)",9.0,33,29,39,261,351,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68900,12819,12819,2018,Chevrolet,Spark,Activ,ACTIV,"ACTIV 4dr Hatchback (1.4L 4cyl CVT)",9.0,33,30,37,270,333,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68900,12818,12818,2018,Chevrolet,Spark,Activ,ACTIV,"ACTIV 4dr Hatchback (1.4L 4cyl 5M)",9.0,32,29,38,261,342,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68901,12815,12815,2018,Chevrolet,Spark,LS,LS,"LS 4dr Hatchback (1.4L 4cyl CVT)",9.0,33,30,38,270,342,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6945,68901,12814,12814,2018,Chevrolet,Spark,LS,LS,"LS 4dr Hatchback (1.4L 4cyl 5M)",9.0,33,29,39,261,351,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68869,12829,12829,2018,Chevrolet,Suburban,LS,Fleet,"Fleet 4dr SUV 4WD (5.3L 8cyl 6A)",31.0,18,15,22,465,682,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68869,12828,12828,2018,Chevrolet,Suburban,LS,Fleet,"Fleet 4dr SUV (5.3L 8cyl 6A)",31.0,19,16,23,496,713,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68869,12822,12822,2018,Chevrolet,Suburban,LS,LS,"LS 4dr SUV (5.3L 8cyl 6A)",31.0,19,16,23,496,713,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68869,12823,12823,2018,Chevrolet,Suburban,LS,LS,"LS 4dr SUV 4WD (5.3L 8cyl 6A)",31.0,18,15,22,465,682,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68870,12824,12824,2018,Chevrolet,Suburban,LT,LT,"LT 4dr SUV (5.3L 8cyl 6A)",31.0,19,16,23,496,713,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68870,12825,12825,2018,Chevrolet,Suburban,LT,LT,"LT 4dr SUV 4WD (5.3L 8cyl 6A)",31.0,18,15,22,465,682,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68871,12826,12826,2018,Chevrolet,Suburban,Premier,Premier,"Premier 4dr SUV (5.3L 8cyl 6A)",31.0,19,16,23,496,713,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,1883,68871,12827,12827,2018,Chevrolet,Suburban,Premier,Premier,"Premier 4dr SUV 4WD (5.3L 8cyl 6A)",31.0,18,15,22,465,682,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68872,12837,12837,2018,Chevrolet,Tahoe,LS,Fleet,"Fleet 4dr SUV 4WD (5.3L 8cyl 6A)",26.0,18,16,22,416,572,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68872,12836,12836,2018,Chevrolet,Tahoe,LS,Fleet,"Fleet 4dr SUV (5.3L 8cyl 6A)",26.0,19,16,23,416,598,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68872,12831,12831,2018,Chevrolet,Tahoe,LS,LS,"LS 4dr SUV 4WD (5.3L 8cyl 6A)",26.0,18,16,22,416,572,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68872,12830,12830,2018,Chevrolet,Tahoe,LS,LS,"LS 4dr SUV (5.3L 8cyl 6A)",26.0,19,16,23,416,598,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68873,12832,12832,2018,Chevrolet,Tahoe,LT,LT,"LT 4dr SUV (5.3L 8cyl 6A)",26.0,19,16,23,416,598,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68873,12833,12833,2018,Chevrolet,Tahoe,LT,LT,"LT 4dr SUV 4WD (5.3L 8cyl 6A)",26.0,18,16,22,416,572,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68875,12834,12834,2018,Chevrolet,Tahoe,Premier,Premier,"Premier 4dr SUV (5.3L 8cyl 6A)",26.0,19,16,23,416,598,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,5637,68875,12835,12835,2018,Chevrolet,Tahoe,Premier,Premier,"Premier 4dr SUV 4WD (5.3L 8cyl 6A)",26.0,18,16,22,416,572,,,,,,,,"6/29/23, 9:03 PM","3/6/25, 7:42 PM"
6,6729,68891,12848,12848,2018,Chevrolet,Traverse,"High Country","High Country","High Country 4dr SUV AWD (3.6L 6cyl 9A)",,20,17,25,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6729,68892,12838,12838,2018,Chevrolet,Traverse,L,L,"L 4dr SUV (3.6L 6cyl 9A)",,21,18,27,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
6,6729,68893,12839,12839,2018,Chevrolet,Traverse,LS,LS,"LS 4dr SUV (3.6L 6cyl 9A)",,21,18,27,0,0,,,,,,,,"6/29/23, 9:03 PM","6/29/23, 9:03 PM"
